From Date,PM2.5,PM10,NO,NO2,SO2,CO,Ozone,RH,WS,WD,HOUR,MONTH
2022-12-08 11:00:00,112.31,207.03,10.97,86.28,40.09,1.33,27.000987654320987,45.6289156626506,0.1202409638554217,142.6332530120482,11,12
2022-12-08 12:00:00,114.71,204.82,10.4,89.43,37.85,1.18,32.390243902439025,45.36216867469879,0.17783132530120482,139.01626506024095,12,12
2022-12-08 13:00:00,108.63,193.98,6.05,79.06,36.12,1.05,35.920731707317074,45.356265060240965,0.6609638554216868,151.3001204819277,13,12
2022-12-08 14:00:00,87.79,106.61,8.7,70.26,30.73,1.0,35.548780487804876,43.856024096385546,0.6869879518072289,152.78843373493976,14,12
2022-12-08 15:00:00,129.48,154.22,5.04,57.0,28.18,0.96,35.178024691358026,44.89597560975609,0.10280487804878048,149.36170731707318,15,12
2022-12-08 16:00:00,169.27,293.89,6.96,85.12,25.96,1.68,32.24890243902439,45.57951219512195,0.10902439024390244,130.92121951219514,16,12
2022-12-08 17:00:00,107.81,212.66,12.71,100.67,23.86,2.0,27.6809756097561,48.11134146341463,0.10426829268292684,126.23414634146343,17,12
2022-12-08 18:00:00,85.68,163.97,33.49,115.66,23.42,2.0,22.394556962025316,52.52926829268292,0.09951219512195122,128.58670731707318,18,12
2022-12-08 19:00:00,97.46,203.98,45.13,117.83,22.4,1.93,19.553333333333335,54.59621951219513,0.09792682926829267,127.62829268292684,19,12
2022-12-08 20:00:00,111.58,228.91,90.56,126.44,25.65,2.01,20.133333333333333,55.22963414634146,0.09560975609756098,129.18353658536586,20,12
2022-12-08 21:00:00,112.53,224.37,58.94,122.96,28.28,2.01,19.043333333333333,54.00768292682927,0.09670731707317073,126.22975609756098,21,12
2022-12-08 22:00:00,111.5,230.76,61.26,117.93,31.48,2.0,17.61896103896104,53.91097560975609,0.09573170731707317,124.82707317073171,22,12
2022-12-08 23:00:00,107.88,208.8,18.27,81.09,26.11,1.21,16.994705882352942,54.56451219512195,0.09317073170731707,122.74841463414636,23,12
2022-12-09 00:00:00,91.52,185.93,8.47,54.16,29.19,1.09,16.24056338028169,55.74962962962963,0.09382716049382715,122.22,0,12
2022-12-09 01:00:00,82.45,149.49,6.28,50.32,28.07,1.03,17.848857142857145,55.81283950617284,0.09419753086419753,122.74555555555555,1,12
2022-12-09 02:00:00,73.86,126.05,6.23,50.74,27.61,1.0,17.982876712328768,55.95938271604938,0.09407407407407407,121.90530864197531,2,12
2022-12-09 03:00:00,67.55,119.96,6.19,52.58,25.93,1.0,19.856666666666666,56.147654320987655,0.09419753086419753,122.28135802469137,3,12
2022-12-09 04:00:00,67.5,134.95,5.56,51.99,25.95,1.0,20.185064935064936,55.68654320987654,0.09358024691358025,122.08444444444444,4,12
2022-12-09 05:00:00,55.13,111.46,4.29,60.58,26.16,1.0,19.474025974025974,56.022222222222226,0.09320987654320988,118.28913580246913,5,12
2022-12-09 06:00:00,56.31,108.47,6.61,69.53,23.7,1.0,18.24342105263158,55.71320987654322,0.08962962962962963,117.78901234567901,6,12
2022-12-09 07:00:00,54.38,109.76,16.25,82.82,25.38,1.14,17.651780821917807,55.4320987654321,0.09123456790123456,115.91975308641975,7,12
2022-12-09 08:00:00,54.48,108.92,40.52,105.71,25.79,1.3,16.950657894736842,52.54111111111111,0.09654320987654322,119.8053086419753,8,12
2022-12-09 09:00:00,57.6,121.5,28.94,116.07,27.74,1.32,18.022716049382716,48.48926829268292,0.10646341463414635,130.6889024390244,9,12
2022-12-09 10:00:00,45.67,144.0,12.6,115.8,28.94,1.09,21.854125,45.88865853658537,0.11548780487804879,134.13695121951218,10,12
2022-12-09 11:00:00,37.64,101.04,8.43,93.43,23.83,0.98,27.000987654320987,46.62,0.09,199.96,11,12
2022-12-09 12:00:00,65.31,75.31,3.84,63.49,24.21,1.0,32.390243902439025,47.07,0.1,204.38,12,12
2022-12-09 13:00:00,83.73,98.04,4.99,67.7,23.71,1.02,35.920731707317074,48.1,0.1,216.69,13,12
2022-12-09 14:00:00,107.7,185.0,2.48,48.35,21.09,1.0,35.548780487804876,51.47,0.14,268.96,14,12
2022-12-09 15:00:00,85.28,158.09,4.6,59.2,21.33,1.0,35.178024691358026,52.92,0.1,300.42,15,12
2022-12-09 16:00:00,61.8,102.61,3.26,61.51,19.29,1.01,10.33,43.58,0.08,251.01,16,12
2022-12-09 17:00:00,53.49,71.3,6.96,72.1,19.75,1.19,18.75,55.31,0.11,302.14,17,12
2022-12-09 18:00:00,83.04,122.23,6.88,88.98,15.76,1.45,14.25,55.81,0.11,297.38,18,12
2022-12-09 19:00:00,109.67,198.99,8.67,105.34,14.79,1.84,16.75,56.24,0.1,298.73,19,12
2022-12-09 20:00:00,83.06,145.12,11.0,104.34,16.42,1.84,16.25,56.42,0.09,299.08,20,12
2022-12-09 21:00:00,73.95,121.28,11.2,100.94,15.62,1.34,21.0,56.7,0.09,298.82,21,12
2022-12-09 22:00:00,81.17,124.62,74.82,114.65,17.24,2.0,14.0,57.31,0.09,298.46,22,12
2022-12-09 23:00:00,82.43,138.03,150.62,96.41,14.94,1.93,10.0,57.83,0.09,299.23,23,12
2022-12-10 00:00:00,85.0,144.6,88.98,108.78,18.64,2.0,13.75,57.9,0.09,298.86,0,12
2022-12-10 01:00:00,82.67,140.71,122.45,101.05,21.79,2.0,11.0,58.09,0.09,298.35,1,12
2022-12-10 02:00:00,76.14,136.29,132.32,96.62,24.12,2.0,14.0,58.43,0.09,298.89,2,12
2022-12-10 03:00:00,76.19,141.09,67.63,95.88,26.07,2.0,15.75,58.43,0.09,299.41,3,12
2022-12-10 04:00:00,76.47,133.36,2.81,91.3,30.75,1.33,18.75,58.36,0.09,299.35,4,12
2022-12-10 05:00:00,74.48,123.44,1.17,63.92,30.68,1.19,21.75,58.36,0.09,299.39,5,12
2022-12-10 06:00:00,79.52,128.68,2.85,70.84,30.71,1.09,23.25,58.22,0.09,299.13,6,12
2022-12-10 07:00:00,75.4,132.4,2.71,74.89,31.25,1.19,28.75,57.99,0.09,299.19,7,12
2022-12-10 08:00:00,67.0,112.04,2.88,73.88,29.42,1.19,29.75,57.1,0.09,309.05,8,12
2022-12-10 09:00:00,72.88,110.77,4.83,69.0,28.71,1.16,33.5,51.23,0.09,314.69,9,12
2022-12-10 10:00:00,83.6,130.53,4.82,77.66,27.94,1.15,29.75,29.62,0.08,115.9,10,12
2022-12-10 11:00:00,79.88,117.35,2.42,70.68,28.97,1.09,31.0,48.72,0.13,219.17,11,12
2022-12-10 12:00:00,74.22,87.55,0.96,57.3,25.97,1.02,33.0,47.04,0.11,206.25,12,12
2022-12-10 13:00:00,102.17,121.81,0.88,54.29,23.59,1.0,34.75,47.3,0.09,212.61,13,12
2022-12-10 14:00:00,120.81,187.54,0.53,61.06,20.8,1.06,50.75,48.69,0.11,225.67,14,12
2022-12-10 15:00:00,88.38,152.13,1.93,65.54,16.3,1.0,51.5,49.79,0.1,237.41,15,12
2022-12-10 16:00:00,66.11,112.63,1.16,79.33,17.0,1.07,44.25,50.42,0.09,239.92,16,12
2022-12-10 17:00:00,61.77,104.15,11.18,110.2,17.3,1.29,37.5,51.29,0.09,240.63,17,12
2022-12-10 18:00:00,140.88,229.89,18.81,121.48,16.46,2.0,31.25,51.38,0.1,234.4,18,12
2022-12-10 19:00:00,214.76,339.23,8.06,126.65,18.88,1.85,35.75,52.15,0.1,239.85,19,12
2022-12-10 20:00:00,148.33,221.62,9.55,126.84,17.68,2.0,34.5,52.58,0.09,242.83,20,12
2022-12-10 21:00:00,128.47,183.96,49.71,143.1,21.17,2.0,29.25,53.03,0.09,243.68,21,12
2022-12-10 22:00:00,121.03,177.59,83.23,135.83,21.37,2.06,24.25,53.38,0.09,243.6,22,12
2022-12-10 23:00:00,108.01,163.47,124.47,131.53,22.0,2.11,20.0,53.61,0.09,243.76,23,12
2022-12-11 00:00:00,117.77,176.12,269.45,126.7,26.19,3.0,20.5,53.85,0.09,243.76,0,12
2022-12-11 01:00:00,161.69,247.75,241.82,125.97,29.97,2.75,15.75,53.93,0.09,244.0,1,12
2022-12-11 02:00:00,171.54,279.07,179.81,110.93,33.63,2.6,24.5,54.07,0.09,244.01,2,12
2022-12-11 03:00:00,164.85,269.02,122.81,105.47,37.8,2.25,24.75,54.13,0.09,244.05,3,12
2022-12-11 04:00:00,152.22,244.51,42.51,97.09,40.57,2.0,22.5,54.22,0.09,243.51,4,12
2022-12-11 05:00:00,135.73,223.79,28.84,96.09,39.0,2.0,27.5,54.17,0.09,243.28,5,12
2022-12-11 06:00:00,120.75,186.51,145.79,103.56,42.7,2.01,20.75,54.35,0.09,243.65,6,12
2022-12-11 07:00:00,124.7,172.51,101.97,104.89,44.27,2.0,25.25,54.05,0.09,243.19,7,12
2022-12-11 08:00:00,131.38,198.54,48.83,102.5,45.47,1.84,29.0,52.57,0.09,242.99,8,12
2022-12-11 09:00:00,121.33,251.48,5.91,80.0,45.34,1.21,34.75,51.48,0.09,243.25,9,12
2022-12-11 10:00:00,119.79,232.11,1.37,69.45,43.9,1.16,34.75,50.73,0.09,242.93,10,12
2022-12-11 11:00:00,125.12,247.03,4.08,78.45,44.51,1.23,35.25,50.07,0.1,243.12,11,12
2022-12-11 12:00:00,116.05,240.28,0.77,71.01,41.01,1.24,55.75,50.06,0.13,245.15,12,12
2022-12-11 13:00:00,100.08,186.67,0.43,54.09,37.32,1.03,60.0,50.11,0.15,247.01,13,12
2022-12-11 14:00:00,95.58,170.02,1.23,50.24,33.7,1.01,55.0,50.2,0.13,248.53,14,12
2022-12-11 15:00:00,84.48,147.77,1.31,54.1,27.29,1.07,52.25,50.7,0.1,251.15,15,12
2022-12-11 16:00:00,101.75,160.82,1.15,58.74,30.08,1.1,44.0,51.27,0.1,252.31,16,12
2022-12-11 17:00:00,146.61,230.84,3.46,76.27,24.38,1.21,46.75,51.89,0.1,252.52,17,12
2022-12-11 18:00:00,140.0,198.17,2.64,84.03,23.08,1.23,35.75,52.32,0.09,252.34,18,12
2022-12-11 19:00:00,169.17,225.63,2.64,98.74,23.7,1.22,42.25,52.61,0.09,251.82,19,12
2022-12-11 20:00:00,176.52,288.29,3.81,98.55,21.49,1.29,37.25,52.74,0.09,251.85,20,12
2022-12-11 21:00:00,98.61,148.84,7.12,101.4,18.9,1.32,37.25,52.95,0.09,254.78,21,12
2022-12-11 22:00:00,80.92,137.85,0.65,90.42,20.06,1.82,33.75,53.35,0.09,257.81,22,12
2022-12-11 23:00:00,65.92,99.85,20.46,107.43,19.64,2.0,25.33,53.31,0.09,258.35,23,12
2022-12-12 00:00:00,73.78,91.23,77.03,122.56,21.76,2.0,24.75,53.67,0.09,258.08,0,12
2022-12-12 01:00:00,109.41,131.48,86.47,111.78,22.84,2.0,27.25,54.09,0.09,258.08,1,12
2022-12-12 02:00:00,135.24,167.08,189.76,113.08,25.66,2.0,15.75,54.27,0.09,258.07,2,12
2022-12-12 03:00:00,155.19,236.26,138.45,109.46,30.79,2.0,16.5,54.27,0.09,258.84,3,12
2022-12-12 04:00:00,104.8,156.93,11.17,84.3,35.52,1.42,25.5,54.06,0.09,258.41,4,12
2022-12-12 05:00:00,101.16,119.55,1.91,72.94,36.83,1.22,37.5,53.91,0.1,259.0,5,12
2022-12-12 06:00:00,115.25,133.38,2.85,65.29,36.68,1.25,39.75,53.81,0.09,258.74,6,12
2022-12-12 07:00:00,126.48,145.81,4.54,82.02,35.95,1.35,36.5,53.76,0.1,258.91,7,12
2022-12-12 08:00:00,124.74,146.08,9.69,91.79,33.15,2.0,35.0,53.43,0.1,258.82,8,12
2022-12-12 09:00:00,131.05,153.61,30.72,113.05,31.93,2.0,29.0,52.45,0.1,258.03,9,12
2022-12-12 10:00:00,149.05,175.84,14.5,94.63,33.4,1.47,29.75,50.74,0.11,245.64,10,12
2022-12-12 11:00:00,154.44,186.45,3.42,65.95,32.53,1.12,40.25,38.68,0.07,141.2,11,12
2022-12-12 12:00:00,138.95,165.68,0.88,39.2,33.5,1.07,57.75,45.89,0.15,201.78,12,12
2022-12-12 13:00:00,117.52,142.99,0.78,30.62,48.59,1.11,79.5,47.58,0.18,215.13,13,12
2022-12-12 14:00:00,101.45,120.62,0.86,26.91,23.77,1.01,50.75,47.46,0.14,214.38,14,12
2022-12-12 15:00:00,94.65,114.11,1.33,35.14,19.96,1.02,46.25,48.78,0.11,229.87,15,12
2022-12-12 16:00:00,76.06,130.62,1.0,32.52,20.79,1.01,44.0,46.75,0.1,204.52,16,12
2022-12-12 17:00:00,59.42,78.38,1.23,97.82,18.37,1.8,56.5,47.18,0.1,204.74,17,12
2022-12-12 18:00:00,76.55,95.58,0.96,88.13,19.23,1.84,54.25,49.44,0.1,221.93,18,12
2022-12-12 19:00:00,119.16,147.15,3.26,109.62,21.39,2.0,43.75,49.89,0.09,224.72,19,12
2022-12-12 20:00:00,151.22,184.28,15.47,126.09,18.36,2.01,33.75,49.48,0.09,220.1,20,12
2022-12-12 21:00:00,166.59,201.86,13.05,111.33,16.91,2.0,35.25,49.29,0.09,218.41,21,12
2022-12-12 22:00:00,154.58,194.24,34.11,120.15,18.73,2.0,28.0,50.18,0.09,225.29,22,12
2022-12-12 23:00:00,154.83,194.34,19.96,124.42,15.1,1.95,22.0,50.16,0.09,225.0,23,12
2022-12-13 00:00:00,160.53,207.19,7.97,86.68,21.21,1.65,29.5,50.26,0.09,225.37,0,12
2022-12-13 01:00:00,120.48,281.7,1.77,66.37,21.19,1.19,38.0,50.35,0.09,225.68,1,12
2022-12-13 02:00:00,74.65,202.46,4.28,78.25,25.02,1.29,35.75,50.53,0.09,226.28,2,12
2022-12-13 03:00:00,83.42,107.19,6.84,77.9,25.45,1.51,36.5,50.67,0.09,226.33,3,12
2022-12-13 04:00:00,118.44,141.73,0.77,55.81,23.82,1.24,38.25,50.63,0.09,226.38,4,12
2022-12-13 05:00:00,119.52,144.37,1.64,50.46,26.08,1.25,37.25,50.59,0.09,225.71,5,12
2022-12-13 06:00:00,116.49,142.11,11.04,75.02,28.88,1.29,31.75,50.57,0.09,226.18,6,12
2022-12-13 07:00:00,120.6,150.58,37.53,73.29,28.34,1.46,29.25,50.45,0.09,225.62,7,12
2022-12-13 08:00:00,117.92,145.47,73.67,85.31,25.95,2.0,25.5,50.21,0.1,225.75,8,12
2022-12-13 09:00:00,120.94,148.08,11.3,70.33,29.25,1.32,35.25,48.23,0.1,210.61,9,12
2022-12-13 10:00:00,128.33,165.51,3.69,57.87,31.59,1.24,43.0,48.23,0.15,212.98,10,12
2022-12-13 11:00:00,114.54,154.89,3.4,58.7,41.01,1.25,49.5,47.74,0.2,210.5,11,12
2022-12-13 12:00:00,105.61,167.83,1.18,38.51,38.07,1.1,46.25,47.62,0.16,213.76,12,12
2022-12-13 13:00:00,94.3,120.25,5.50379746835443,42.34759493670886,39.51,1.02,36.25,48.19,0.12,223.92,13,12
2022-12-13 14:00:00,80.85,113.5,5.451975308641975,42.940246913580246,29.23,1.0,40.75,47.3,0.18,220.17,14,12
2022-12-13 15:00:00,68.86,115.62,4.02,41.02,20.24,1.0,44.0,47.0,0.1,209.47,15,12
2022-12-13 16:00:00,52.05,92.91,1.67,21.05,25.37,1.0,57.75,47.14,0.12,210.44,16,12
2022-12-13 17:00:00,49.99,64.35,1.82,37.14,25.11,1.06,47.67,46.94,0.09,204.31,17,12
2022-12-13 18:00:00,68.54,95.28,23.57,122.15,23.13,2.0,44.0,47.25,0.09,204.2,18,12
2022-12-13 19:00:00,151.67,232.19,12.66,106.34,21.3,2.0,34.0,46.37,0.09,196.48,19,12
2022-12-13 20:00:00,146.81,237.53,26.73,95.93,22.76,2.0,33.0,46.18,0.09,194.97,20,12
2022-12-13 21:00:00,80.46,142.5,10.9,81.56,20.29,1.49,33.25,46.0,0.09,193.62,21,12
2022-12-13 22:00:00,70.14,111.9,40.3,99.94,19.91,1.84,32.75,46.05,0.09,193.77,22,12
2022-12-13 23:00:00,78.31,122.75,33.18,77.24,20.72,1.67,32.33,46.26,0.09,195.06,23,12
2022-12-14 00:00:00,78.71,142.48,2.84,63.36,21.82,1.21,33.5,46.21,0.09,194.57,0,12
2022-12-14 01:00:00,58.26,123.64,9.82,69.59,22.84,1.3,39.0,46.53,0.09,195.86,1,12
2022-12-14 02:00:00,51.38,82.16,26.66,76.33,24.83,1.34,30.25,46.48,0.09,195.51,2,12
2022-12-14 03:00:00,60.88,93.49,38.13,73.94,24.96,1.69,29.5,46.53,0.09,196.11,3,12
2022-12-14 04:00:00,62.21,108.47,33.2,69.33,26.54,1.46,26.75,46.36,0.09,194.9,4,12
2022-12-14 05:00:00,65.09,122.97,24.95,62.98,29.64,1.16,30.0,46.42,0.09,194.94,5,12
2022-12-14 06:00:00,58.4,127.36,38.34,59.59,30.91,1.22,32.5,46.49,0.09,195.42,6,12
2022-12-14 07:00:00,59.37,115.41,112.87,61.61,31.34,2.0,27.25,46.48,0.09,195.68,7,12
2022-12-14 08:00:00,68.5,105.8,15.12,48.8,32.82,1.14,34.5,47.94,0.17,211.36,8,12
2022-12-14 09:00:00,72.1,106.17,6.95,41.56,35.81,1.02,38.0,43.06,0.21,190.47,9,12
2022-12-14 10:00:00,68.92,106.4,3.53,37.61,44.7,1.0,37.5,47.16,0.23,214.34,10,12
2022-12-14 11:00:00,60.24,96.64,3.03,35.6,59.58,1.0,82.5,44.17,0.15,193.24,11,12
2022-12-14 12:00:00,56.97,93.92,2.05,27.37,37.09,1.0,43.0,47.78,0.15,221.18,12,12
2022-12-14 13:00:00,50.63,88.05,0.67,35.81,25.47,1.0,58.25,48.39,0.12,220.52,13,12
2022-12-14 14:00:00,42.27,71.06,1.0,36.7,20.55,1.02,57.0,49.36,0.14,230.99,14,12
2022-12-14 15:00:00,40.12,66.17,0.77,33.85,18.25,1.03,60.5,47.99,0.12,214.83,15,12
2022-12-14 16:00:00,41.76,65.08,2.38,41.94,19.1,1.03,49.5,48.44,0.11,216.76,16,12
2022-12-14 17:00:00,47.25,77.28,0.94,52.55,27.71,1.05,60.5,49.74,0.1,226.36,17,12
2022-12-14 18:00:00,53.41,85.52,1.08,57.78,38.05,1.15,66.5,48.98,0.09,216.38,18,12
2022-12-14 19:00:00,62.24,103.94,4.74,102.84,17.25,1.68,46.5,48.82,0.09,214.68,19,12
2022-12-14 20:00:00,68.09,110.33,28.85,106.96,14.93,1.82,37.75,48.77,0.09,213.97,20,12
2022-12-14 21:00:00,63.09,104.42,14.05,102.15,16.52,2.0,37.25,48.78,0.09,213.44,21,12
2022-12-14 22:00:00,68.68,108.63,25.36,97.51,18.55,2.0,38.5,48.82,0.09,213.58,22,12
2022-12-14 23:00:00,70.98,113.92,12.2,89.14,18.82,1.83,33.0,48.88,0.09,213.65,23,12
2022-12-15 00:00:00,65.78,113.12,16.77,83.8,19.99,2.0,35.75,48.92,0.09,213.7,0,12
2022-12-15 01:00:00,67.07,106.12,50.06,82.92,21.48,2.0,33.5,49.17,0.09,214.3,1,12
2022-12-15 02:00:00,59.2,101.81,27.73,69.17,21.0,1.22,31.5,49.26,0.09,214.63,2,12
2022-12-15 03:00:00,60.72,97.64,3.24,48.98,22.29,1.0,34.75,49.39,0.09,214.77,3,12
2022-12-15 04:00:00,53.26,80.99,1.78,40.06,22.67,1.0,39.75,49.04,0.1,211.12,4,12
2022-12-15 05:00:00,45.03,67.38,2.39,34.16,22.07,1.0,41.0,48.93,0.1,210.2,5,12
2022-12-15 06:00:00,49.58,78.0,7.22,38.42,21.93,1.0,41.75,48.86,0.11,210.08,6,12
2022-12-15 07:00:00,46.97,73.49,23.25,48.11,21.32,1.13,34.5,48.8,0.11,209.81,7,12
2022-12-15 08:00:00,45.8,71.62,28.37,56.76,21.12,1.17,31.0,48.91,0.13,212.11,8,12
2022-12-15 09:00:00,53.52,85.55,22.05,68.09,26.68,1.24,44.0,48.96,0.1,216.06,9,12
2022-12-15 10:00:00,65.85,104.22,6.96,60.76,28.75,1.09,41.5,48.17,0.1,215.12,10,12
2022-12-15 11:00:00,72.39,117.29,0.73,49.14,28.62,1.0,48.5,46.43,0.13,205.52,11,12
2022-12-15 12:00:00,71.9,113.26,4.06,89.14,30.23,1.24,50.75,30.52,0.11,122.38,12,12
2022-12-15 13:00:00,73.34,118.55,1.25,53.23,24.01,1.67,66.25,29.57,0.1,123.56,13,12
2022-12-15 14:00:00,69.58,114.92,1.25,48.22,20.25,1.27,59.0,29.96,0.1,122.62,14,12
2022-12-15 15:00:00,70.69,113.15,1.11,49.5,19.34,1.22,67.75,26.62,0.1,108.16,15,12
2022-12-15 16:00:00,72.32,113.33,1.0,45.42,17.0,1.11,63.25,29.01,0.1,117.1,16,12
2022-12-15 17:00:00,70.48,112.66,2.02,61.3,14.04,1.15,59.5,26.03,0.09,104.06,17,12
2022-12-15 18:00:00,67.98,110.79,0.96,63.99,10.8,1.27,59.0,23.74,0.09,95.11,18,12
2022-12-15 19:00:00,78.59,124.66,3.42,91.84,15.99,2.0,47.75,23.36,0.09,93.78,19,12
2022-12-15 20:00:00,76.13,123.04,31.35,111.01,36.68,2.01,51.5,23.17,0.09,93.05,20,12
2022-12-15 21:00:00,76.67,119.79,46.13,112.95,31.75,2.05,36.25,24.15,0.09,96.74,21,12
2022-12-15 22:00:00,84.15,128.93,152.6,120.34,20.97,2.79,32.25,24.31,0.09,97.44,22,12
2022-12-15 23:00:00,88.98,137.42,26.33,86.88,20.49,2.0,26.67,24.35,0.09,97.57,23,12
2022-12-16 00:00:00,87.41,133.58,24.65,97.63,25.02,2.0,30.25,24.42,0.09,97.85,0,12
2022-12-16 01:00:00,83.03,123.33,67.45,98.85,26.29,2.0,30.75,24.31,0.09,97.58,1,12
2022-12-16 02:00:00,78.03,116.12,26.03,86.14,25.7,1.49,34.5,24.38,0.09,97.77,2,12
2022-12-16 03:00:00,71.79,105.83,16.21,71.11,26.18,1.25,39.25,24.31,0.09,97.53,3,12
2022-12-16 04:00:00,61.11,90.87,1.66,49.32,26.75,1.04,46.0,24.36,0.09,97.6,4,12
2022-12-16 05:00:00,52.31,77.16,5.13,58.58,29.45,1.16,38.5,24.06,0.09,96.42,5,12
2022-12-16 06:00:00,51.25,75.05,7.47,61.52,29.31,1.27,35.5,24.09,0.09,96.57,6,12
2022-12-16 07:00:00,54.98,79.36,18.38,71.3,28.07,1.31,37.75,23.89,0.1,96.14,7,12
2022-12-16 08:00:00,70.94,103.85,24.46,77.13,28.66,2.0,39.75,23.8,0.09,95.47,8,12
2022-12-16 09:00:00,92.03,136.47,16.56,89.19,31.77,2.0,41.0,29.63,0.1,119.67,9,12
2022-12-16 10:00:00,101.13,151.22,3.3,56.03,35.85,1.18,44.75,35.94,0.11,149.33,10,12
2022-12-16 11:00:00,96.78,143.85,1.74,33.77,31.69,1.04,48.25,47.14,0.2,215.48,11,12
2022-12-16 12:00:00,77.6,114.37,0.73,39.52,30.5,1.04,50.0,42.81,0.12,192.17,12,12
2022-12-16 13:00:00,62.65,91.43,0.55,60.55,32.19,1.22,60.75,47.81,0.13,220.18,13,12
2022-12-16 14:00:00,73.76,107.83,1.01,56.66,28.21,1.05,70.0,47.31,0.12,215.16,14,12
2022-12-16 15:00:00,86.61,127.79,0.98,68.42,24.9,1.04,77.75,47.18,0.1,209.91,15,12
2022-12-16 16:00:00,85.62,126.34,1.12,69.73,21.4,1.04,75.25,47.3,0.1,209.15,16,12
2022-12-16 17:00:00,82.21,120.39,0.92,64.02,16.51,1.17,75.5,47.7,0.09,208.69,17,12
2022-12-16 18:00:00,79.5,116.14,1.89,109.84,17.23,1.84,64.5,47.96,0.1,208.5,18,12
2022-12-16 19:00:00,80.94,117.66,8.18,117.3,16.85,2.0,49.25,48.97,0.1,216.53,19,12
2022-12-16 20:00:00,87.17,127.55,19.61,128.84,19.43,2.0,44.5,50.08,0.09,225.35,20,12
2022-12-16 21:00:00,85.02,124.16,63.97,136.69,20.62,2.0,32.25,50.38,0.09,227.28,21,12
2022-12-16 22:00:00,87.86,129.03,24.88,116.65,21.82,2.0,34.0,50.26,0.1,225.18,22,12
2022-12-16 23:00:00,90.91,132.25,25.34,90.81,20.57,1.89,37.33,50.41,0.09,225.11,23,12
2022-12-17 00:00:00,88.22,130.26,146.01,117.29,25.16,2.07,26.5,50.58,0.09,225.3,0,12
2022-12-17 01:00:00,82.6,125.69,33.44,91.97,24.35,1.58,30.5,50.59,0.1,225.46,1,12
2022-12-17 02:00:00,79.86,134.12,2.89,51.67,30.45,1.01,42.75,50.63,0.09,225.78,2,12
2022-12-17 03:00:00,67.14,104.57,13.89,59.94,30.61,1.07,40.25,50.79,0.09,226.69,3,12
2022-12-17 04:00:00,57.34,86.41,62.74,88.97,30.53,1.67,29.25,50.88,0.09,226.21,4,12
2022-12-17 05:00:00,64.3,109.21,95.22,80.51,29.07,2.0,27.5,51.12,0.09,226.72,5,12
2022-12-17 06:00:00,71.68,131.3,77.93,86.45,28.16,1.83,29.0,51.11,0.09,227.11,6,12
2022-12-17 07:00:00,83.36,157.25,50.12,84.54,30.82,1.83,30.5,50.94,0.09,226.62,7,12
2022-12-17 08:00:00,83.59,156.73,14.45,81.15,38.87,2.0,39.25,50.2,0.1,225.46,8,12
2022-12-17 09:00:00,82.96,150.8,3.43,66.36,41.87,1.3,42.0,47.78,0.09,208.34,9,12
2022-12-17 10:00:00,88.18,157.73,7.03,72.31,41.66,1.3,38.75,47.29,0.12,208.53,10,12
2022-12-17 11:00:00,101.86,169.26,2.69,64.62,39.81,1.15,41.75,39.02,0.1,165.2,11,12
2022-12-17 12:00:00,95.97,163.45,2.3,46.5,34.44,1.0,46.5,30.37,0.12,117.17,12,12
2022-12-17 13:00:00,89.01,145.85,0.66,44.73,29.84,1.0,66.25,46.91,0.1,212.48,13,12
2022-12-17 14:00:00,77.93,134.55,0.49,39.97,27.77,1.0,69.5,47.71,0.13,223.09,14,12
2022-12-17 15:00:00,66.61,124.64,1.34,53.93,25.44,1.05,67.75,48.29,0.13,227.2,15,12
2022-12-17 16:00:00,70.95,118.41,3.93,76.6,23.22,1.34,54.0,46.74,0.1,205.18,16,12
2022-12-17 17:00:00,80.04,124.98,6.14,86.07,21.79,1.52,44.5,47.01,0.11,204.29,17,12
2022-12-17 18:00:00,83.58,134.02,11.73,103.17,20.12,1.85,40.5,47.55,0.1,206.88,18,12
2022-12-17 19:00:00,89.26,151.65,12.13,118.63,21.02,1.85,39.0,47.27,0.1,203.44,19,12
2022-12-17 20:00:00,95.68,166.3,12.71,126.63,24.22,2.0,41.25,47.72,0.1,207.33,20,12
2022-12-17 21:00:00,92.44,168.12,37.73,130.88,22.39,2.0,36.25,47.18,0.09,202.18,21,12
2022-12-17 22:00:00,89.45,150.47,56.98,127.42,24.74,2.04,35.5,47.42,0.09,203.22,22,12
2022-12-17 23:00:00,98.78,164.21,40.98,117.1,24.48,2.0,35.67,47.68,0.09,204.38,23,12
2022-12-18 00:00:00,96.77,180.34,55.52,108.94,29.07,2.0,29.0,47.82,0.09,204.47,0,12
2022-12-18 01:00:00,92.16,163.18,196.68,109.51,33.97,2.55,26.75,47.8,0.09,203.88,1,12
2022-12-18 02:00:00,102.24,157.2,19.95,86.22,33.94,1.45,28.75,47.89,0.09,204.37,2,12
2022-12-18 03:00:00,101.74,153.83,3.94,73.56,36.77,1.21,36.5,47.95,0.09,204.22,3,12
2022-12-18 04:00:00,92.78,140.97,0.34,43.84,37.5,1.1,47.5,47.81,0.09,203.85,4,12
2022-12-18 05:00:00,82.02,125.87,1.71,45.24,36.91,1.1,52.25,47.88,0.09,203.9,5,12
2022-12-18 06:00:00,76.31,116.93,3.18,46.78,36.2,1.03,52.75,48.06,0.09,204.5,6,12
2022-12-18 07:00:00,66.67,101.89,26.23,64.77,34.09,1.17,41.25,48.07,0.09,204.74,7,12
